case_id,dice,iou,sensitivity,specificity,precision,area_error,boundary_distance_proxy,mean_probability_inside_pred,empty_prediction
tensor(1290),0.9627182941985652,0.9281165268937001,0.9396705822271472,0.9960899903753687,0.9869250368781888,0.04788049029591496,6.496916794586743,0.917051374912262,False
tensor(620),0.4576192682048347,0.2966966967389371,0.5563063063562719,0.9879810666996844,0.3886703383643847,0.4313063062577358,7.671361319337013,0.6571657657623291,False
tensor(878),0.7751875503757977,0.632903062517677,0.6396377960830837,0.9954771793255007,0.9836362205964626,0.34972118483475867,17.218338412981733,0.8016744256019592,False
tensor(1213),0.5271843562843089,0.35794320799143603,0.9537832310857348,0.935490006498652,0.36426116839481004,1.6184049079092677,13.093039163190328,0.8462747931480408,False
tensor(362),0.862037184173329,0.7575266715089229,0.8342765748041691,0.9665787337663015,0.891708856598779,0.06440698818858016,10.96342163476045,0.8404799103736877,False
tensor(942),0.3939393939440552,0.2452830188751529,0.8593959731590807,0.8807308651450209,0.25553781681046156,2.3630872482428495,22.597357144328726,0.8168736696243286,False
tensor(625),0.9097179955369252,0.8343877930788092,0.835320417288653,0.9996358634083192,0.9986636971046869,0.16356184798706183,5.038553263510476,0.925162672996521,False
tensor(771),0.895580047722443,0.810905349796184,0.84407796102116,0.9932026050749257,0.9537754114235989,0.11501392160939157,7.725081534136118,0.894217312335968,False
tensor(526),0.8636677518010079,0.7600486153332751,0.8014463566477349,0.9891049586171737,0.936363636364317,0.14408641523119656,6.627029593895186,0.8605556488037109,False
tensor(1181),0.8685714285719163,0.7676767676782915,0.7941914908068523,0.9899801177188725,0.958323098338178,0.17126959353890703,9.323279572590693,0.860954225063324,False
tensor(1406),0.31818181819214875,0.1891891892037984,0.7347795661487209,0.9357168483941914,0.20305550185258064,2.618614415492049,18.299845988715397,0.878298819065094,False
tensor(571),0.9393400513734861,0.8856184798816273,0.9994113689875596,0.9715159197674083,0.8860806680094977,0.12790110998883364,3.670773755753689,0.9291977882385254,False
tensor(451),0.8987751654235357,0.8161595499887824,0.9464321012063013,0.9708578440218506,0.8556876061133438,0.10604862620966546,4.706783354491234,0.8963342905044556,False
tensor(180),0.9614266547407161,0.9257185918832721,0.9660712279521061,0.9837432438094781,0.9568265272062044,0.009661835748737996,3.2097578080251647,0.9246954917907715,False
tensor(633),0.7772746873676446,0.635690354441268,0.9023779724680255,0.9727661233974542,0.6826358644256271,0.32190237796440796,11.83262709433528,0.8381310105323792,False
tensor(207),0.6601032924522255,0.4926523729344098,0.9995112414467492,0.9668451724681575,0.49277108434957184,1.0283479960396702,13.475429117771956,0.8202369809150696,False
tensor(578),0.8931346983039603,0.8069045952889811,0.9802210257864539,0.9208619573616736,0.8202598880782498,0.19501275148656835,11.13249379275554,0.8912448287010193,False
tensor(987),0.6624268633978323,0.49524534044322466,0.9201413427590056,0.9612796223647477,0.5174880763211945,0.778091872764025,12.931945513149756,0.821307897567749,False
tensor(1335),0.8509341888871939,0.7405443453789745,0.7580095105444161,0.9890198358566339,0.9698254670601658,0.21840626350824532,12.655192709997339,0.8845040798187256,False
tensor(17),0.49607390300489573,0.3298525798571536,0.3518235422628534,0.9823355663237083,0.8408141962449406,0.581568027949468,22.194287345877555,0.9238790273666382,False
